x0,x1,y,x2,x3,x4,x5,x6,x7
A0,A0,99,3.0,11,0.47,2,0,386.85714285714283
A1,A0,150,3.0,1,0.01,1,0,92.57142857142857
A1,A1,99,3.0,19,0.41,2,310,378.42857142857144
A0,A1,125,1.0,7,0.43,1,297,423.85714285714283
A1,A0,145,4.0,63,1.6,2,37,428.85714285714283
A1,A1,85,1.0,9,3.1,3,125,426.85714285714283
A1,A1,40,1.0,125,9.47,6,325,430.85714285714283
A0,A0,303,30.0,0,,232,318,
A1,A0,90,7.0,6,0.15,2,302,427.57142857142856
A0,A0,350,4.0,0,,1,334,
A0,A0,189,5.0,9,0.25,2,0,380.85714285714283
A1,A1,41,3.0,17,0.93,1,0,428.57142857142856
A0,A0,275,29.0,0,,327,365,
A0,A1,100,1.0,7,4.04,7,296,429.0
A0,A2,75,1.0,4,2.35,6,365,429.85714285714283
A3,A1,48,2.0,0,,1,0,
A0,A0,100,4.0,0,,2,0,
A3,A1,49,2.0,114,,4,240,430.7142857142857
A1,A1,40,3.0,10,0.63,1,0,426.42857142857144
A0,A0,439,5.0,79,,2,154,430.7142857142857
A2,A1,51,30.0,0,,103,216,
A0,A1,80,3.0,1,,1,0,312.14285714285717
A1,A1,44,1.0,7,0.29,2,0,330.14285714285717
A0,A0,200,7.0,9,0.16,1,291,405.7142857142857
A0,A0,350,3.0,0,,1,0,
A1,A0,90,3.0,0,,4,256,
A0,,750,7.0,1,0.14,1,0,402.2857142857143
A0,A0,105,30.0,2,0.08,1,120,386.2857142857143
A1,A0,99,59.0,17,0.49,1,58,426.7142857142857
A1,A1,49,1.0,1,0.02,1,0,248.85714285714286
A1,A1,300,1.0,4,0.2,1,0,377.7142857142857
A1,A0,180,2.0,7,2.63,1,352,429.85714285714283
A0,A0,250,3.0,107,1.64,1,273,430.0
A0,A1,120,14.0,1,0.03,1,0,286.57142857142856
A1,A1,75,4.0,80,1.55,1,0,431.7142857142857
A0,A0,479,2.0,4,2.73,1,286,427.85714285714283
A1,A1,60,1.0,4,4.0,2,354,431.85714285714283
A1,A0,98,1.0,0,,2,88,
A1,A1,40,31.0,1,0.23,1,342,413.7142857142857
A1,A1,105,30.0,8,0.38,3,89,348.85714285714283
A0,A0,125,30.0,7,0.26,1,204,425.7142857142857
A1,A1,45,5.0,0,,2,0,
A1,A0,140,5.0,27,2.12,1,0,428.85714285714283
A2,A1,62,1.0,16,3.38,7,308,429.57142857142856
A0,A1,489,2.0,0,,1,311,
A0,A0,130,1.0,0,,1,28,
A0,A1,59,1.0,1,1.0,1,42,431.85714285714283
A0,A0,179,1.0,9,0.21,1,189,337.0
A1,A0,100,5.0,6,0.25,1,0,405.0
A2,A1,45,2.0,41,,1,154,431.0
A1,A0,175,5.0,16,,1,0,405.0
A1,A1,44,2.0,1,0.05,1,0,347.7142857142857
A1,A1,37,18.0,2,0.33,2,341,407.14285714285717
A2,A1,70,1.0,6,1.61,1,89,429.7142857142857
A1,A2,40,30.0,0,,8,365,
A0,A0,300,2.0,22,0.64,1,8,425.85714285714283
A1,A1,120,2.0,13,1.73,1,108,425.7142857142857
A2,A1,50,2.0,1,0.14,1,34,400.85714285714283
A1,A1,50,1.0,22,,4,169,429.57142857142856
A0,A0,279,3.0,5,5.0,1,138,431.2857142857143
A1,A0,200,2.0,0,,1,0,
A0,A0,107,25.0,1,0.47,1,170,423.0
A1,A1,59,2.0,155,5.2,2,60,430.85714285714283
A1,A0,98,3.0,128,3.1,1,342,427.42857142857144
,A0,330,2.0,8,0.74,1,5,431.14285714285717
A3,A0,90,2.0,58,6.8,1,301,430.85714285714283
A1,A1,40,3.0,2,0.06,1,0,279.14285714285717
A0,A0,150,30.0,4,0.12,31,128,396.57142857142856
A0,A0,575,6.0,0,,1,83,
A0,A0,184,29.0,0,,96,7,
A2,A1,43,30.0,2,0.07,43,306,410.7142857142857
A0,A0,314,30.0,0,,232,330,
A1,A1,70,3.0,0,,1,83,
A2,A1,50,1.0,10,2.13,1,125,430.85714285714283
A1,A1,70,5.0,2,,1,0,384.42857142857144
A0,A0,350,1.0,0,,1,131,
A1,A0,150,3.0,0,,2,0,
A1,A1,60,1.0,0,,1,0,
A1,A1,45,1.0,1,0.02,1,0,245.42857142857142
A1,A1,60,5.0,1,0.71,1,187,426.14285714285717
A0,A0,98,120.0,38,,19,290,424.2857142857143
A1,A0,500,3.0,19,0.36,4,365,422.85714285714283
A0,A0,500,10.0,3,0.05,1,0,377.14285714285717
A1,A1,34,6.0,81,,3,92,431.42857142857144
A1,,96,3.0,0,,1,0,
A1,A0,125,5.0,1,0.24,1,11,414.0
A0,A1,49,2.0,1,0.7,1,23,426.0
A1,A0,100,1.0,26,4.67,6,0,426.7142857142857
A4,A1,34,4.0,39,1.39,8,347,421.7142857142857
A0,A1,99,1.0,0,,1,0,
A1,A0,123,2.0,2,0.04,1,0,226.0
A1,A1,60,1.0,11,0.32,1,0,340.85714285714283
A0,A0,180,3.0,18,0.21,1,0,326.7142857142857
A0,A0,325,2.0,3,,1,0,248.71428571428572
A0,A1,289,2.0,128,4.52,1,252,429.0
A0,A1,150,1.0,17,1.63,1,362,430.14285714285717
A1,A1,45,1.0,9,0.26,1,189,347.2857142857143
A1,A1,115,2.0,0,,2,121,
A1,A0,600,3.0,1,1.0,1,351,429.85714285714283
A1,A0,249,30.0,71,0.94,1,273,426.57142857142856
A1,A0,199,2.0,1,0.03,1,0,301.0
A2,A1,52,2.0,98,,1,326,422.2857142857143
A2,A1,65,2.0,183,2.82,1,146,428.0
A0,A0,250,120.0,2,0.09,1,273,343.2857142857143
A1,A0,110,7.0,61,0.52,1,265,425.7142857142857
A0,A0,120,4.0,5,,1,1,401.0
A1,A1,50,2.0,30,3.98,1,0,430.14285714285717
A0,A0,250,1.0,0,,1,0,
A2,A0,96,2.0,4,,1,9,431.57142857142856
A2,A1,30,1.0,1,0.11,2,363,393.0
A0,A1,120,3.0,86,,3,99,427.42857142857144
A0,A0,141,2.0,46,0.57,1,346,428.57142857142856
A1,A0,140,2.0,3,0.12,1,0,336.0
A1,A0,115,2.0,3,0.05,1,0,196.85714285714286
A0,A1,99,4.0,0,,1,22,
A0,A0,250,2.0,10,,1,0,321.2857142857143
A0,A0,148,14.0,0,,1,0,
A0,A1,100,1.0,32,5.45,4,184,430.0
A0,A0,88,29.0,71,1.62,1,95,426.85714285714283
A0,A0,200,3.0,0,,1,0,
A1,A1,50,1.0,1,0.81,2,0,426.85714285714283
A1,A0,100,1.0,95,7.77,1,124,432.0
A0,A1,40,2.0,0,,1,363,
A1,A1,90,3.0,3,0.09,1,0,296.42857142857144
A0,A1,70,1.0,33,1.28,3,313,423.7142857142857
A0,A1,252,2.0,3,0.09,13,324,394.42857142857144
A0,A0,120,7.0,64,0.91,2,184,418.2857142857143
A1,A1,90,2.0,6,2.25,4,360,426.85714285714283
A1,A1,65,2.0,6,,1,20,425.14285714285717
A1,A0,700,1.0,6,0.13,3,322,307.2857142857143
A1,A0,300,2.0,4,0.37,1,311,398.0
A1,A1,40,1.0,25,0.39,1,0,389.7142857142857
A1,A2,0,30.0,5,0.26,6,139,425.57142857142856
A0,A0,275,5.0,1,0.03,1,0,264.14285714285717
A2,A1,89,1.0,0,,1,0,
A0,A0,98,30.0,4,0.14,1,0,357.57142857142856
A0,A0,189,6.0,90,0.95,1,303,429.85714285714283
A1,A0,180,2.0,15,0.64,1,4,431.0
A2,A0,200,2.0,23,3.5,1,265,430.85714285714283
A0,A0,170,30.0,11,0.19,39,319,423.42857142857144
A0,A0,200,1.0,4,0.08,1,0,252.85714285714286
A0,A0,189,3.0,4,0.09,1,0,246.14285714285714
A0,A0,110,2.0,4,0.11,1,0,329.85714285714283
A1,A1,49,3.0,13,0.26,2,181,330.0
,A1,299,1.0,22,,1,303,430.0
A1,A1,80,1.0,53,,1,0,374.57142857142856
A0,A0,189,2.0,9,0.23,1,23,404.85714285714283
A1,A0,120,3.0,8,,1,0,339.0
A0,A0,139,1.0,77,2.79,1,0,403.0
A1,A0,225,2.0,117,2.48,1,242,430.7142857142857
A0,A1,100,9.0,3,,1,0,248.71428571428572
A1,A1,40,3.0,53,4.14,4,8,431.0
A1,A0,100,1.0,13,3.86,1,13,430.0
A1,A1,75,1.0,19,0.29,5,289,429.7142857142857
A1,A0,10,1.0,93,4.73,1,32,431.0
A1,A1,70,5.0,1,1.0,1,282,427.85714285714283
A0,A0,225,14.0,0,,3,340,
A0,A0,190,30.0,3,0.08,96,330,340.2857142857143
A0,A0,200,1.0,11,0.26,1,0,372.57142857142856
A0,A0,179,1.0,0,,1,0,
A1,A1,40,2.0,20,1.28,3,3,421.85714285714283
A1,A0,350,2.0,19,0.58,1,179,430.85714285714283
A0,A0,229,2.0,7,1.75,327,346,424.57142857142856
A2,A1,33,1.0,7,1.11,2,0,428.85714285714283
A1,A0,125,2.0,104,1.09,1,22,428.85714285714283
A1,A0,196,1.0,0,,1,95,
A0,A1,49,1.0,13,0.37,1,0,431.85714285714283
A1,A1,75,2.0,0,,1,0,
A1,A0,150,3.0,25,0.91,1,64,411.14285714285717
A0,A0,212,1.0,0,,1,0,
A2,A0,120,3.0,40,1.45,2,365,430.85714285714283
A0,,120,1.0,3,,17,200,418.0
A0,A0,140,4.0,1,0.68,1,9,425.85714285714283
A1,A1,39,4.0,0,,2,0,
A2,A0,120,7.0,13,0.73,1,0,367.85714285714283
A1,,180,2.0,0,,1,0,
A1,A0,120,3.0,9,,1,0,428.57142857142856
A0,A1,60,1.0,3,0.07,1,0,277.2857142857143
A3,A1,75,3.0,19,2.59,1,109,427.0
A2,A1,86,8.0,0,,1,6,
A0,A1,39,4.0,14,0.3,2,0,353.0
A0,A0,225,3.0,1,0.05,1,0,353.0
A0,A1,85,3.0,48,1.51,3,44,430.0
A1,A2,35,30.0,0,,14,341,
,A1,69,4.0,2,0.09,1,0,333.14285714285717
A0,A0,249,1.0,6,0.12,1,0,248.28571428571428
A1,A0,210,10.0,0,,1,83,
A1,A0,90,2.0,6,0.26,1,0,335.42857142857144
A1,A0,168,1.0,1,0.02,1,0,249.14285714285714
A1,A0,100,21.0,2,,1,33,415.57142857142856
A0,A1,50,2.0,0,,1,0,
A0,A1,71,1.0,0,,1,259,
A1,A1,60,4.0,3,0.09,1,0,390.85714285714283
A0,A1,75,2.0,78,3.9,1,230,430.85714285714283
A0,A0,125,3.0,2,0.13,1,249,367.85714285714283
A1,A1,70,3.0,11,0.94,2,0,419.2857142857143
A0,A0,165,4.0,2,2.0,1,0,430.57142857142856
A1,A0,210,3.0,76,2.8,1,9,430.0
A2,A1,40,3.0,51,1.45,12,96,423.42857142857144
A0,A1,70,4.0,8,1.26,2,102,427.0
A1,A0,120,3.0,0,,1,320,
A0,A1,55,1.0,2,,1,0,326.2857142857143
A2,A1,80,3.0,23,0.76,2,244,428.57142857142856
A2,A0,60,3.0,30,,1,55,429.0
A1,A0,70,3.0,4,0.21,1,0,353.14285714285717
A1,A1,100,1.0,1,0.1,1,0,391.14285714285717
A0,A1,60,1.0,18,6.07,1,305,430.7142857142857
A1,A1,65,3.0,42,1.22,4,290,431.14285714285717
A2,A1,60,2.0,6,,1,333,423.57142857142856
A0,A0,299,3.0,13,2.32,1,212,429.85714285714283
A0,A0,100,1.0,1,,1,0,261.57142857142856
A0,A0,84,1.0,25,2.53,1,257,411.14285714285717
A1,A1,38,60.0,9,0.45,2,199,387.57142857142856
A2,A1,60,3.0,0,,6,41,
A0,A1,69,2.0,10,0.47,9,365,405.2857142857143
A1,A0,265,31.0,33,1.2,1,281,398.7142857142857
A1,A1,65,2.0,3,0.28,3,28,429.85714285714283
A1,A0,80,1.0,93,2.0,2,0,430.7142857142857
A0,A0,100,2.0,243,4.65,2,250,430.57142857142856
A0,A1,200,2.0,43,2.33,1,8,428.7142857142857
A2,A0,200,5.0,1,0.11,1,0,391.85714285714283
A0,A0,200,7.0,3,0.04,1,0,241.57142857142858
A4,A0,250,30.0,1,0.02,3,0,236.28571428571428
A1,A0,250,2.0,176,3.51,1,275,429.85714285714283
A3,A1,40,1.0,0,,1,188,
A1,A1,73,5.0,102,1.88,5,147,431.7142857142857
A3,A2,28,1.0,4,,7,64,428.57142857142856
A1,A1,130,1.0,0,,2,365,
A2,A1,70,1.0,3,0.39,3,188,405.2857142857143
A0,A1,170,5.0,0,,1,0,
A2,A0,300,2.0,4,0.97,1,364,420.85714285714283
A0,A0,110,15.0,1,0.02,1,275,178.85714285714286
A1,A2,19,2.0,76,2.4,6,120,429.42857142857144
A1,A1,150,2.0,8,0.53,2,0,388.42857142857144
A0,A0,215,1.0,83,,2,214,430.14285714285717
A0,A0,599,1.0,0,,1,0,
A1,A1,62,3.0,7,0.22,1,0,365.7142857142857
A1,A0,165,4.0,2,0.19,1,0,403.42857142857144
A1,A0,190,31.0,23,0.62,1,288,429.7142857142857
A0,A1,150,1.0,28,0.51,1,364,425.42857142857144
A1,A0,150,2.0,5,0.38,2,0,405.42857142857144
A2,A0,150,3.0,74,,2,365,424.2857142857143
A2,A1,47,1.0,19,3.63,3,350,429.42857142857144
A2,A0,145,3.0,88,2.56,1,321,429.0
A0,A1,69,3.0,17,1.27,1,77,431.7142857142857
A1,A0,160,3.0,1,0.02,1,0,179.0
A1,A1,200,7.0,0,,5,364,
A0,A0,240,4.0,1,1.0,1,19,429.14285714285717
A1,A0,119,1.0,1,,1,0,249.71428571428572
A2,A0,60,1.0,212,4.95,1,297,431.85714285714283
A0,A0,219,2.0,20,6.52,1,133,430.57142857142856
A2,A0,115,2.0,0,,1,0,
A1,A0,125,3.0,0,,1,0,
A1,A0,200,2.0,1,0.16,1,27,405.2857142857143
A0,A0,145,5.0,7,,1,0,383.2857142857143
A3,A0,75,4.0,37,1.21,1,26,431.85714285714283
A1,A1,70,2.0,13,0.49,2,0,421.14285714285717
A2,A1,90,5.0,1,0.11,1,69,391.7142857142857
A1,A0,100,1.0,2,0.09,1,0,337.57142857142856
A0,A1,40,30.0,0,,1,46,
A0,A1,80,1.0,1,0.03,1,0,269.42857142857144
A0,A0,145,3.0,8,0.13,1,0,272.0
A0,A0,130,2.0,5,0.13,1,0,291.85714285714283
A0,A1,60,10.0,0,,1,2,
A0,A0,600,2.0,1,0.07,1,0,372.85714285714283
A0,A0,370,12.0,0,,1,320,
A2,A1,65,1.0,325,,2,0,428.2857142857143
A2,A1,60,1.0,95,2.22,3,80,429.85714285714283
A2,A0,150,1.0,89,1.32,1,148,407.85714285714283
A0,A0,249,3.0,0,,1,85,
A1,,100,2.0,1,0.09,1,0,385.14285714285717
A1,A0,125,30.0,6,0.23,3,55,409.42857142857144
A0,A0,152,1.0,4,0.21,1,0,352.85714285714283
A1,A1,125,2.0,0,,3,280,
A0,A1,50,1.0,1,0.03,1,0,271.57142857142856
A1,A1,149,1.0,7,0.95,8,365,427.0
A2,A1,70,1.0,2,,1,0,377.0
A0,A1,119,4.0,106,1.47,2,23,429.0
A1,A1,89,2.0,0,,1,305,
,A1,100,8.0,1,0.02,1,0,197.0
A1,A2,40,1.0,24,0.78,1,89,430.57142857142856
A0,A0,265,2.0,58,2.65,3,323,427.85714285714283
A1,A0,73,31.0,4,,1,5,425.0
A0,A0,140,4.0,7,0.2,1,128,397.42857142857144
A1,A1,61,14.0,0,,1,157,
A2,A0,125,2.0,2,0.11,1,0,353.0
A1,A0,100,3.0,9,0.16,1,0,262.14285714285717
A0,A0,229,1.0,0,,1,0,
A1,A0,500,2.0,111,2.92,1,88,431.0
A0,A1,80,2.0,29,1.96,1,3,431.57142857142856
A1,A0,120,30.0,9,0.22,1,0,295.85714285714283
A0,A1,50,1.0,1,0.02,1,0,221.71428571428572
A0,,167,3.0,3,,1,0,340.0
A1,A1,33,3.0,101,2.92,8,323,428.85714285714283
A1,,49,2.0,0,,1,0,
A1,A0,139,2.0,21,0.45,1,188,288.0
A2,A1,40,2.0,47,1.19,5,173,411.57142857142856
A1,A1,70,3.0,8,0.17,1,0,290.14285714285717
A1,A1,30,4.0,2,0.81,1,6,431.2857142857143
A1,A1,50,500.0,10,0.22,1,365,286.42857142857144
A0,A1,45,1.0,14,1.34,2,128,429.7142857142857
A0,A0,91,28.0,5,0.41,1,47,424.42857142857144
A0,A1,89,1.0,13,5.2,4,153,428.0
A0,A0,117,3.0,7,0.5,1,0,385.2857142857143
A0,A0,230,3.0,13,0.46,1,260,394.7142857142857
A0,A1,78,3.0,11,2.6,1,116,428.42857142857144
A3,A0,42,2.0,18,3.02,1,6,431.14285714285717
A2,A0,69,2.0,177,,2,105,430.57142857142856
,A0,200,2.0,84,2.21,1,272,430.14285714285717
A2,A0,298,6.0,30,1.34,7,174,421.14285714285717
A0,A0,649,1.0,5,0.4,1,75,396.7142857142857
,A1,90,5.0,11,0.69,2,5,429.7142857142857
A0,A1,147,4.0,1,0.05,1,0,350.2857142857143
A1,A1,60,1.0,3,0.07,2,0,282.14285714285717
A1,A0,150,7.0,2,0.32,1,8,415.0
A1,A1,85,1.0,0,,2,83,
A0,A1,119,2.0,12,,1,124,387.85714285714283
A1,A0,500,5.0,0,,1,0,
A1,A1,50,3.0,63,1.91,4,291,427.57142857142856
A1,A1,70,1.0,5,2.54,2,179,430.42857142857144
A1,A0,160,3.0,134,2.62,1,338,431.14285714285717
A1,,140,30.0,21,0.38,1,252,285.14285714285717
A2,A1,108,3.0,6,0.36,4,29,426.14285714285717
A0,A1,649,2.0,13,,12,365,340.85714285714283
A0,A1,295,3.0,0,,2,338,
A0,A1,50,30.0,14,0.28,3,310,390.85714285714283
A1,A0,74,1.0,4,0.57,2,0,408.57142857142856
A1,A0,150,3.0,3,0.39,1,0,401.57142857142856
A0,A0,800,1.0,2,0.03,2,364,177.71428571428572
,A1,100,2.0,91,3.54,2,21,429.85714285714283
A0,A1,90,4.0,20,,3,283,431.2857142857143
A0,A1,108,3.0,161,,2,24,428.7142857142857
A0,A1,80,1.0,4,0.08,1,0,230.71428571428572
A0,A0,150,2.0,0,,1,0,
A2,A0,114,2.0,7,3.23,1,359,431.57142857142856
A1,A1,102,1.0,40,3.12,7,59,425.42857142857144
A0,A1,70,4.0,23,1.2,1,80,431.2857142857143
A0,A0,150,6.0,11,0.3,1,174,418.7142857142857
A1,A1,44,1.0,2,2.0,1,55,431.57142857142856
A1,A1,50,2.0,21,,1,179,420.85714285714283
A1,A0,180,2.0,2,1.87,1,23,428.7142857142857
A1,A0,218,30.0,25,0.82,3,342,424.85714285714283
A1,A1,50,30.0,0,,1,0,
A1,A0,140,2.0,51,5.02,1,125,431.7142857142857
A0,A0,300,30.0,5,4.55,1,90,429.85714285714283
A0,A1,34,1.0,2,2.0,1,278,429.57142857142856
A1,A0,125,5.0,1,,1,0,405.2857142857143
A0,A1,97,3.0,6,0.44,1,0,380.85714285714283
A1,A0,200,2.0,31,,1,95,426.0
A2,A0,135,2.0,73,2.11,1,345,431.7142857142857
A0,A0,180,1.0,5,,1,90,428.7142857142857
A1,A0,120,3.0,43,5.94,1,56,430.85714285714283
A0,A0,200,30.0,2,,91,101,365.7142857142857
A1,A1,45,1.0,13,0.26,1,0,331.0
A0,A0,500,4.0,72,1.8,1,330,431.0
A1,A1,79,1.0,81,3.53,3,353,429.85714285714283
A1,A1,103,8.0,5,0.21,1,2,386.7142857142857
A0,A0,170,1.0,3,,1,0,264.2857142857143
A1,A1,30,1.0,0,,1,0,
A1,A0,100,5.0,177,2.87,1,214,431.0
A1,A1,200,2.0,16,1.62,2,357,427.14285714285717
A2,A1,49,1.0,1,1.0,1,48,428.85714285714283
A1,A0,210,5.0,0,,1,80,
A1,A0,275,4.0,0,,4,5,
A1,A1,60,3.0,1,0.3,1,0,417.7142857142857
A1,,79,3.0,43,,2,0,379.7142857142857
A2,A0,108,4.0,11,0.56,1,0,388.0
A1,A0,125,3.0,97,2.65,2,216,430.0
A1,A1,69,2.0,63,2.53,2,102,430.7142857142857
A0,,36,15.0,1,0.03,1,0,279.0
A0,A0,153,1.0,76,1.61,1,305,429.85714285714283
A0,A2,32,14.0,0,,28,341,
A1,A0,175,2.0,1,0.05,1,0,353.0
A1,A0,150,3.0,0,,1,0,
A0,A1,95,1.0,8,,1,131,425.85714285714283
A2,A1,52,1.0,4,0.09,1,0,238.71428571428572
A1,,130,1.0,9,,1,189,418.85714285714283
A0,A2,49,2.0,60,5.54,9,109,429.7142857142857
A0,A1,45,1.0,1,0.02,1,0,221.57142857142858
A0,A1,60,1.0,1,0.02,1,0,226.85714285714286
A1,A0,185,2.0,2,0.27,1,0,404.57142857142856
A0,A0,800,1.0,1,,2,364,424.85714285714283
A0,A1,50,3.0,3,0.06,2,0,229.0
A1,A1,65,2.0,280,,2,249,431.57142857142856
A2,A0,99,1.0,96,,1,31,431.42857142857144
A1,A0,160,1.0,4,0.59,1,49,407.85714285714283
A0,A0,185,15.0,11,,2,331,426.2857142857143
A0,A1,60,30.0,0,,32,356,
A1,A1,83,2.0,2,0.03,1,0,282.42857142857144
A2,A1,220,1.0,5,0.61,4,346,427.7142857142857
A1,A0,176,2.0,80,2.52,2,197,431.0
A1,A1,60,7.0,1,0.12,1,0,397.2857142857143
A0,A0,699,2.0,0,,1,132,
A0,A0,165,3.0,0,,1,71,
A1,A0,99,3.0,55,2.48,1,74,426.85714285714283
A1,A0,85,2.0,1,,1,0,290.7142857142857
A0,A0,170,3.0,44,2.23,1,0,417.85714285714283
A1,A0,91,2.0,16,1.7,1,10,431.85714285714283
A1,A1,60,5.0,0,,1,0,
A1,A0,135,2.0,23,0.59,1,0,324.0
A0,A0,75,25.0,1,0.02,1,0,231.57142857142858
A0,A2,45,1.0,1,,1,0,232.85714285714286
A0,A0,150,1.0,0,,1,0,
A0,A1,85,3.0,1,1.0,1,67,430.7142857142857
A1,A1,85,3.0,3,0.13,1,189,355.0
A1,A0,200,30.0,19,0.2,1,208,311.57142857142856
A1,A1,40,2.0,0,,1,0,
A1,A0,125,18.0,4,0.32,1,24,405.42857142857144
A0,A0,316,30.0,0,,232,262,
A0,A0,2000,30.0,59,0.71,11,364,252.42857142857142
A1,A0,250,1.0,1,0.03,1,0,277.42857142857144
A1,A1,49,2.0,71,3.22,1,3,429.0
A3,A0,100,2.0,2,1.05,3,26,431.0
A1,A0,100,2.0,0,,1,53,
A1,A1,80,5.0,6,,1,64,421.2857142857143
A0,A0,115,3.0,67,3.98,2,132,430.57142857142856
A0,A0,175,2.0,4,0.14,2,0,315.0
A1,A0,144,4.0,10,0.93,1,43,431.7142857142857
A0,A0,242,30.0,0,,232,237,
A1,A1,40,3.0,0,,2,34,
A3,A1,60,3.0,8,1.11,1,326,428.85714285714283
A1,A0,110,14.0,1,0.04,1,18,333.14285714285717
A0,A0,200,30.0,0,,65,364,
A0,A0,159,30.0,0,,33,364,
A1,A1,66,2.0,29,1.25,4,170,428.85714285714283
A2,A1,45,1.0,4,,1,97,429.2857142857143
A1,A0,100,7.0,52,,1,56,428.7142857142857
A0,A0,120,3.0,22,0.31,1,365,431.14285714285717
A0,A0,95,14.0,3,0.13,1,159,386.85714285714283
A1,A1,95,8.0,0,,1,13,
A0,A0,300,2.0,21,1.14,1,0,399.0
A0,A0,325,2.0,9,0.76,1,0,401.2857142857143
A1,A1,250,2.0,0,,2,173,
A1,A1,65,1.0,3,0.11,1,0,333.7142857142857
A1,A1,35,30.0,1,0.52,3,53,424.0
A0,A1,119,7.0,11,0.37,1,0,342.57142857142856
A0,A0,168,7.0,10,0.37,1,0,402.14285714285717
A1,A0,59,4.0,34,2.13,9,49,430.7142857142857
A2,A1,80,1.0,4,0.28,2,78,426.7142857142857
A0,,180,1.0,27,0.59,2,0,308.2857142857143
A1,A1,100,2.0,9,0.14,1,0,214.0
A1,A0,79,2.0,8,0.13,1,6,336.14285714285717
A0,A0,300,30.0,0,,65,365,
A1,A0,325,3.0,16,,1,103,420.7142857142857
A0,A0,275,3.0,41,0.79,1,258,423.85714285714283
A0,A0,299,2.0,1,0.04,1,0,329.57142857142856
A0,A1,95,2.0,4,0.93,4,180,428.85714285714283
A0,A2,75,1.0,40,2.39,2,24,427.14285714285717
A1,A0,160,30.0,0,,1,31,
A0,A1,120,3.0,0,,1,344,
A0,A0,120,150.0,10,0.46,1,331,423.14285714285717
A0,A0,259,1.0,14,1.92,2,0,421.14285714285717
A0,A0,199,1.0,1,0.02,1,0,239.57142857142858
A0,A1,100,1.0,51,,2,169,429.57142857142856
A1,A0,93,1.0,77,4.49,1,55,429.7142857142857
A0,A0,249,1.0,3,3.0,1,127,430.14285714285717
A1,A0,90,3.0,0,,1,0,
A1,A0,140,5.0,3,0.25,1,0,385.85714285714283
A1,A0,135,1.0,14,3.59,1,271,428.57142857142856
A1,A0,275,4.0,5,0.46,1,12,405.14285714285717
A0,A1,75,1.0,4,0.22,1,0,372.0
A1,A0,70,3.0,3,0.15,1,0,346.0
A1,A0,125,2.0,130,2.23,1,293,429.85714285714283
A0,A0,185,2.0,6,,327,295,425.85714285714283
A2,A0,105,2.0,48,1.42,1,13,428.85714285714283
A0,A1,70,6.0,2,0.32,1,0,430.85714285714283
A1,A1,53,14.0,0,,1,0,
A0,A0,200,5.0,10,,1,0,421.57142857142856
A1,A0,175,2.0,279,3.68,1,218,429.7142857142857
A2,A0,80,5.0,51,3.23,1,57,429.7142857142857
A1,A1,79,2.0,14,1.63,1,79,426.85714285714283
A0,A0,145,2.0,2,,1,37,430.7142857142857
A2,A1,33,30.0,1,0.18,103,269,408.57142857142856
A1,A0,160,2.0,6,0.24,1,0,333.14285714285717
A0,A1,100,1.0,0,,15,292,
A0,A0,127,3.0,1,0.04,1,0,319.57142857142856
A0,A0,79,4.0,5,0.19,1,128,418.85714285714283
A1,A0,225,7.0,8,0.26,1,0,325.7142857142857
A0,A0,99,30.0,0,,5,344,
A0,A1,53,1.0,165,,2,120,428.85714285714283
A2,A2,60,7.0,0,,1,362,
A1,A0,180,5.0,18,2.18,1,106,428.2857142857143
A0,A1,73,25.0,13,0.48,5,38,423.2857142857143
A1,A0,120,2.0,9,0.21,1,0,300.7142857142857
A0,A1,199,1.0,0,,20,189,
A0,A0,247,2.0,82,5.68,2,266,431.7142857142857
A0,A0,220,2.0,3,0.23,1,0,399.85714285714283
A1,A0,160,2.0,59,,1,304,428.85714285714283
A1,A1,100,3.0,3,0.16,1,0,359.14285714285717
A0,A0,100,30.0,13,,1,219,400.2857142857143
A1,A0,300,4.0,4,0.33,1,185,412.7142857142857
A1,A0,133,2.0,0,,1,0,
A2,A0,195,1.0,94,8.84,1,0,431.85714285714283
A2,A0,190,5.0,1,0.16,2,55,405.14285714285717
A0,A1,49,2.0,0,,1,0,
A1,A0,170,2.0,21,0.64,1,8,425.85714285714283
A0,A0,240,2.0,6,2.69,327,340,429.2857142857143
A1,A0,100,1.0,2,1.67,1,13,427.85714285714283
A1,A1,50,1.0,3,0.46,2,0,405.14285714285717
A1,A0,91,5.0,2,0.21,1,0,424.42857142857144
A1,A1,75,2.0,20,1.08,1,0,400.57142857142856
A2,A0,110,2.0,27,4.38,1,137,431.57142857142856
A1,A0,402,3.0,89,0.97,1,340,429.85714285714283
A0,A2,50,2.0,2,0.05,2,0,267.2857142857143
A0,A0,700,2.0,0,,2,338,
A1,A1,290,1.0,1,0.75,1,364,426.57142857142856
A1,A1,105,5.0,7,0.16,2,212,429.42857142857144
A1,A0,125,2.0,118,3.69,4,68,430.0
A0,A0,421,30.0,0,,3,0,
A1,A0,249,3.0,12,,1,38,430.7142857142857
A0,A0,91,1.0,0,,1,50,
A0,A0,175,30.0,0,,1,0,
A0,A0,124,30.0,10,0.17,1,0,280.7142857142857
A1,A0,121,30.0,0,,1,88,
A1,A0,175,5.0,10,,1,0,390.85714285714283
A0,A0,195,1.0,4,0.09,1,0,239.71428571428572
